exposure_months,credit_score,property_value,prior_losses,loss_ratio_history,location_risk,building_age_years,policy_type,underwriting_score
29,759.7013438283054,320720.38804395386,1,0.3800563777408327,Metro,26.354348305848532,Homeowners,40.657120455767
51,628.6601389593847,387477.86226040084,0,0.6253189882332476,Metro,40.05321385666063,Renters,53.96977519735029
55,788.6898736115844,333542.615600437,0,0.50735926153093,Metro,33.37315580513366,Homeowners,45.46386294230945
37,704.5009049673947,350268.36571040144,0,0.5785614507174789,Coastal,38.07676287062445,Homeowners,49.26327176043241
35,764.9400747779673,265226.7999995071,0,0.33083284183865164,Metro,9.52228385375215,Homeowners,41.479446567521265
49,738.7604553987665,396122.7205567115,1,0.6109905787391835,Coastal,29.03664852133182,Homeowners,47.840471387413935
41,664.5275065597739,365292.02599841094,0,0.40812605150478704,Metro,37.5866826850097,Condo,54.45692782821067
56,667.844824583416,353531.8011864445,0,0.3179957778508353,Metro,36.74487160543503,Homeowners,48.36873035701288
50,745.0062690687788,381891.1756390811,0,0.56411152597935,Metro,14.881582210485817,Homeowners,43.60780133728709
8,774.2906866614161,355014.31288249075,1,0.38154799046406657,Coastal,29.928812856098236,Renters,43.37353520061915
67,662.5807273958274,309296.63489050145,3,0.3755379181677209,Suburban,0.0,Homeowners,55.6310528949958
65,649.8281706471498,352575.44165431353,4,0.331569524024217,Metro,5.7041545518682435,Homeowners,55.40381431296295
6,599.9823733506319,292843.22261631186,1,0.6604257088934329,Suburban,6.511768956080852,Renters,49.34198638908165
30,660.7986311121041,125386.99675079,0,0.2714789641448971,Metro,24.72026308818634,Homeowners,42.12983446973601
52,670.8674084677031,266919.57269570587,0,0.35109537122678974,Rural,15.734274219578381,Homeowners,44.48071469759211
10,695.2013892940611,308254.8318012416,1,0.4985154570611016,Suburban,43.62873712862415,Homeowners,43.72350023073694
66,743.9709692731878,347125.977253093,1,0.6040582382464678,Rural,26.59205646650276,Renters,45.35570799483002
23,684.227243947777,376180.6468217638,2,0.23208776614142637,Rural,23.492153528977816,Renters,54.487923700969155
30,650.0865856029787,466749.80151679006,0,0.6816548497745623,Coastal,19.37932056921536,Homeowners,52.856056878055725
7,689.9077010436553,482631.4667537815,1,0.5131188134512726,Rural,19.07818263674315,Renters,50.33299316913003
21,706.2700062822015,488909.84141474793,3,0.24184050282959593,Suburban,0.0,Homeowners,54.13269387876464
9,718.4035994501455,321959.38509365014,3,0.48748500068203887,Suburban,31.384252064996158,Homeowners,51.70118359241538
43,717.5267033301375,441370.1798456287,0,0.4945874661753879,Metro,41.94011628093505,Condo,50.43493679292571
70,700.6195768910571,140668.1675727233,0,0.42483457934342456,Rural,23.77995521753682,Renters,41.64979973688751
7,739.951991253079,236524.53960109755,2,0.4399571354700875,Suburban,20.6144456355277,Homeowners,49.2242442967128
46,694.1613228342853,496606.9574569123,1,0.2937820514140677,Suburban,29.227997320931134,Homeowners,52.770980708185256
59,653.2127225320426,329518.6100102235,1,0.5666723063773393,Rural,5.391722971302774,Homeowners,51.45895527835788
57,700.4831612420794,331937.9890766302,1,0.577132310042076,Suburban,45.75837077788687,Renters,51.29399414011654
38,810.753938190219,381423.7889922288,0,0.7359310997301095,Metro,2.8054215443980706,Homeowners,39.19553882689886
19,665.3871853289129,391624.4719419265,1,0.11624565145126617,Coastal,19.670336643701756,Condo,43.061015261095484
49,843.0314584229299,318710.87357748015,0,0.5200696273942496,Coastal,18.399715171754277,Homeowners,39.61040621779942
32,682.5105354797221,341612.5788731326,1,0.39181372335749004,Rural,22.540545008150286,Homeowners,47.335792622903895
57,748.7738267089014,212803.7303804944,2,0.6189569132714999,Coastal,22.420222787505185,Homeowners,54.371343625648514
41,622.4927753053598,376608.10499036085,2,0.2031268141959531,Metro,34.61241326554173,Homeowners,58.54185132155515
7,704.4141445215332,427003.3852721049,1,0.1343648246139218,Rural,19.256376257104865,Homeowners,41.788217067697204
59,788.0251848073609,428924.05814649176,1,0.512764391775246,Suburban,50.482910600477766,Homeowners,50.439942495855135
18,646.2996705948179,362661.2729041019,1,0.43308612881646114,Suburban,28.42119103327349,Condo,46.825118379787405
43,670.58812849587,294055.52619981894,0,0.45377547314095945,Rural,23.358523809306732,Homeowners,45.01298291935141
33,727.1513656686176,313482.9423549508,0,0.5462202321695087,Rural,32.34033225980215,Homeowners,46.417929927745526
13,729.0481062157687,271418.4851187986,1,0.4666526354728983,Metro,18.136788330021144,Condo,43.25505517358688
46,629.5737220681555,214340.94374048928,0,0.16824708288295306,Suburban,13.9785411947352,Homeowners,42.9204304394951
66,641.7465738987192,388101.22335250315,0,0.4606205636258071,Metro,34.15886540584895,Homeowners,49.099524101013905
30,725.5613341651417,283398.54413371556,1,0.558752359525842,Rural,18.523008219485618,Homeowners,44.20026692532259
40,726.002474561496,547873.0619794575,2,0.7027669501315152,Coastal,8.596131304929568,Condo,57.913613932965966
24,749.8110214071621,371954.2429877215,3,0.46521602781704735,Coastal,11.598745806326942,Homeowners,56.57049975984912
30,701.0180760726421,473408.04397790006,0,0.4694317656783424,Metro,12.619053185114694,Homeowners,50.60526037960341
7,743.9792748201093,205080.25855365454,1,0.281599342812418,Coastal,26.539271378178356,Homeowners,39.91646078518874
55,775.4692257123176,332111.28371402767,1,0.5107607049085128,Suburban,36.82962863378287,Homeowners,44.828243115218626
34,643.8909814523267,426318.3594952082,2,0.38393611590379373,Metro,24.964775249859976,Condo,57.733540691730056
33,765.152640775183,420925.12764874374,1,0.38169199690221045,Metro,23.616047443680277,Homeowners,43.909704565125224
68,751.0230289390685,382007.8379932365,1,0.30873843456864125,Metro,16.690621865698883,Renters,45.178363149136814
32,779.5163515272553,396695.82821174635,1,0.7363400945780462,Suburban,5.043921729724024,Homeowners,43.67913847549196
7,689.243647491022,275652.9432388832,2,0.5692763886454608,Metro,14.752176152835577,Condo,51.62138532833956
53,708.3694975692102,267529.9329188054,0,0.3027917399034813,Suburban,3.4810324730922364,Homeowners,41.78599429926136
45,714.5111761501743,302132.93479658104,0,0.511002743779728,Suburban,27.947137071022933,Homeowners,46.650708179023376
38,684.2660847100452,214897.17698302,1,0.4051693415767164,Metro,35.48289619079266,Homeowners,42.5826478996528
19,764.8368026608923,438291.80737619044,0,0.3311103379013183,Rural,30.452290146456903,Homeowners,43.0088303712415
54,722.5403382460744,245838.67332436575,0,0.6897216580049527,Metro,1.7895448628655029,Homeowners,43.77575595712339
70,656.4499082760157,252770.94897294822,0,0.38755896537073603,Suburban,22.884175338691854,Renters,48.05986502402214
27,724.3605099039399,327156.5291847477,1,0.32807284251566776,Suburban,32.350378176983625,Homeowners,45.46784217895909
59,652.7675243472903,497755.62882515765,0,0.22244006314023054,Rural,20.53207905964567,Renters,52.17053044454066
35,625.8200794552583,370930.1390119017,0,0.4724431799198728,Suburban,21.53536414735447,Homeowners,53.560495815942105
20,654.1465054873154,394721.0907772214,0,0.5722195853915519,Coastal,45.09236931318818,Homeowners,51.92205730508252
25,711.3612271122055,357032.1790396769,1,0.4506628003515147,Metro,40.350985182404955,Homeowners,48.90274000794762
70,716.5388158897124,492418.033897161,1,0.6057800335385292,Metro,16.33616815366143,Homeowners,52.46241925593291
15,704.4380617914925,403263.5878349561,0,0.38228302621603133,Suburban,35.53657889470024,Homeowners,46.11105866404247
26,739.4700430819074,215043.64719585073,0,0.2068396874749105,Metro,10.194380420962686,Condo,40.559435670096136
15,813.9333882001569,236704.8516953074,2,0.301442279112577,Suburban,30.393654976313403,Homeowners,47.35380030478559
51,649.4546239203596,363847.89361301623,0,0.5952003090941813,Metro,36.768110737119734,Homeowners,54.18595761299675
32,733.2960402825664,372193.98018312815,0,0.308318612011966,Coastal,11.161499477596525,Homeowners,43.71049472779747
23,725.1215109904381,298411.04558243585,0,0.05,Rural,21.45828852327222,Homeowners,41.24567038435432
13,646.1254788774598,377470.6548734795,1,0.3739766688291432,Coastal,8.074323543789916,Homeowners,47.29340911399819
25,683.179138807927,466904.3106446932,0,0.29595912101691924,Coastal,30.018575305668303,Homeowners,49.85402084452831
27,721.203842933469,302664.331417991,0,0.4123543232555119,Coastal,45.29862446232408,Homeowners,46.32120188660579
10,711.9288733179382,475078.7446898836,0,0.5543384411743844,Coastal,0.0,Condo,46.986063031365155
16,665.4407996644159,476076.06970091135,1,0.5954834937519855,Suburban,16.656218903964426,Homeowners,55.50055732173055
25,751.5210071024402,74316.33222828613,0,0.4508609810526883,Rural,48.371206737040865,Homeowners,40.083305652697234
47,723.1196333803656,289814.1787425052,0,0.3477112717511465,Suburban,15.55024655704142,Renters,42.506695807206604
33,744.6392941000804,417169.87302155164,0,0.5145848265727018,Rural,22.336118736344964,Homeowners,42.547418325129655
59,795.6463892372817,338710.1367808076,0,0.48257840570415683,Metro,31.787883726228415,Homeowners,47.26241490010809
7,642.0250976277003,351182.1147040486,1,0.5720903292435554,Suburban,16.312870090350177,Renters,50.14539792992781
25,763.2629840523161,430658.0787348752,1,0.46618232099477347,Suburban,26.868298692207105,Renters,44.46173040240639
6,735.7692136626971,421186.4315179408,1,0.44342158763301553,Metro,28.67949615733728,Homeowners,46.09404063133501
11,663.3789505886239,282370.63146839675,0,0.3904535515654511,Suburban,16.817254905800826,Renters,46.58886111775673
6,707.1255951294188,114506.36346259095,0,0.40563021922687936,Metro,26.854272476017783,Renters,36.897517999528354
45,687.8590431508974,397915.77157269913,2,0.5537541432887133,Suburban,14.371230418531143,Renters,58.82352604541374
64,647.3981684922576,441252.1269690988,3,0.5799998302816496,Metro,15.788457877885048,Renters,67.04714123487598
47,753.4263048990522,391436.1878352806,0,0.37885413829641035,Coastal,17.747008105356276,Homeowners,42.6606061160282
33,668.7234844049644,381214.17354830785,1,0.5058390953098616,Coastal,11.025151165238807,Renters,43.303088307329155
24,601.0977262971853,415239.0053702985,1,0.771005025597982,Metro,18.69262473797282,Homeowners,55.472326031672914
66,754.1851544373899,392079.91442975635,1,0.41413505476104084,Coastal,35.869755000318875,Homeowners,45.76321449044332
51,683.9957847190153,286385.76524702326,1,0.3408077395627188,Suburban,24.850257746928097,Homeowners,46.86881146290268
37,729.9436454605745,370078.93374992564,0,0.27877449689968486,Metro,37.07873283011867,Condo,44.37655078470152
57,721.0954247078679,401201.6511614984,0,0.4179694155702035,Metro,15.527650816569299,Homeowners,44.595008323014774
42,693.6252498247517,290501.6467603212,2,0.6891281792370231,Metro,24.451722634193423,Renters,59.337233487524855
11,689.6420776744494,356587.5979724443,1,0.2881696346961169,Metro,11.379599196285547,Homeowners,44.81383102483988
30,574.4426615574486,448839.4322926077,0,0.23945851437199808,Suburban,21.839069068260944,Homeowners,52.15314511256829
65,688.0832317560456,527793.2689324107,2,0.5642089915438767,Suburban,18.327938979730487,Renters,60.95740590147135
57,649.0851018392635,413718.6357053622,1,0.32350702682823135,Rural,36.41700226693792,Homeowners,53.25667439315117
12,737.056465111452,536213.3522550708,1,0.6600880073080242,Suburban,11.555384533874168,Renters,48.628525114914176
28,668.192802958856,343039.1826036814,1,0.6519688948352714,Rural,27.065738082236408,Renters,47.384531783589516
66,674.9594686368398,332736.8289119342,1,0.5424079678882092,Coastal,16.42129878003055,Homeowners,47.92906216293425
59,715.2159081948038,470806.8913690349,1,0.33809392564154195,Suburban,30.21456033280451,Homeowners,48.95841233570416
11,648.3387417873697,331626.44966906845,0,0.33421205152258493,Metro,36.56090343199172,Homeowners,47.84383639807037
31,671.8828635130797,310977.8038319981,1,0.4250149275201986,Rural,10.222107938359677,Renters,47.784560078419666
14,683.8486382387944,244706.76360106337,0,0.5563778661381281,Metro,38.89488658410739,Renters,44.49843811195289
14,731.4315212708909,345436.2463868586,1,0.3041990944924798,Suburban,18.582345733961702,Homeowners,43.784567312087866
21,632.2227932636208,321020.8056354963,0,0.4719577397617408,Rural,0.896952535996693,Renters,51.67560964755057
33,750.8470518574984,228722.23627745028,1,0.28146239351640634,Coastal,34.21467186073086,Homeowners,38.282547922688764
30,702.2006749854348,227977.48675046826,2,0.39174456333068153,Suburban,24.9871677938229,Condo,52.78763366558624
7,682.9814916292777,380894.0299653629,3,0.4928955763796934,Metro,33.1530426699799,Renters,60.04844974442661
48,728.1904496644045,421137.10147009307,0,0.45301365135620153,Metro,32.20758164499623,Renters,45.901284081679435
31,764.0012027856052,302616.61863922613,1,0.5208197706784429,Rural,20.98013602778524,Renters,44.57511222904103
28,771.4536074866932,281620.94236131274,1,0.3400870658513756,Suburban,35.636341836776936,Renters,42.70785611680116
31,654.0373170220514,325865.0671547955,0,0.16286936578038458,Coastal,10.063921101500394,Condo,46.73943240789242
20,781.7064263334111,50000.0,2,0.5531031067495246,Metro,28.463927697770224,Renters,40.57968985559262
52,711.6953277386599,293191.32917996735,0,0.686283634015073,Metro,14.089600885605968,Homeowners,45.722407857910135
39,779.821090870187,451741.84740516223,0,0.11546855443323986,Coastal,30.511957388485342,Renters,43.78667181670793
71,653.1606912036026,436097.70499504235,1,0.5870741173277653,Suburban,9.758054391674513,Homeowners,53.6777754050661
68,700.6531471606705,296146.41934213677,0,0.46144270753637234,Suburban,36.460430510929115,Renters,46.03920964455824
16,703.8516453944665,329541.5836369576,1,0.5717703632980725,Rural,14.758610929106798,Condo,45.008574320511826
19,641.8563562587036,192723.0872739253,0,0.4382157001450305,Metro,5.653958151724978,Homeowners,47.053093473371135
46,685.4419888774764,235490.89036931054,2,0.42805621280917805,Coastal,32.62513395786828,Homeowners,50.84118551352143
38,758.0573340754196,352130.1581980746,0,0.45409412701726853,Rural,27.111471657827718,Condo,44.712300877928726
61,769.3266378251536,248069.71028105664,2,0.5115270785156151,Rural,3.950435855077022,Condo,48.86108590675366
47,744.8483160770513,495832.38896378136,0,0.45302171548528725,Coastal,22.853667865199885,Renters,52.22908665294557
51,724.697348292484,444208.4692195246,2,0.5839367717666061,Metro,23.518397937584,Renters,57.96280868615446
31,685.9673434882789,390978.272926376,1,0.2569571113717504,Suburban,30.91062795614111,Homeowners,49.84545146417813
21,819.7896353961487,375488.4518620845,0,0.44459827552611575,Metro,12.994889445652682,Homeowners,39.64800865960522
22,637.657683425335,293470.12007964,2,0.4393006598577699,Suburban,29.086021840925866,Condo,57.65622569060418
33,645.1274424046815,353696.50885694963,3,0.4443291802561195,Metro,5.142199358690478,Homeowners,57.56888408903284
41,668.3115070956096,175837.98789244407,0,0.5677209990879696,Coastal,28.47313057909205,Renters,46.96813560719207
67,718.9387954909532,409021.5909809209,0,0.4791404797044088,Metro,32.455858932782895,Condo,47.300621198996865
57,684.8684596133498,413119.631934606,0,0.6954237241534761,Rural,27.792586655306053,Renters,53.00378052585251
40,750.7157069663989,422795.46797697875,2,0.6181518835648175,Coastal,21.178554743649734,Homeowners,55.9454375035737
52,625.4556657332822,335102.70099648356,0,0.4836655461087165,Suburban,10.134357629886887,Renters,49.51285947821713
50,753.8037560222094,493807.51127009554,2,0.5626678126732504,Coastal,29.914496475447677,Homeowners,59.93244128810288
13,803.4835657167783,357487.0823931166,1,0.47019501347395226,Coastal,24.857414761047604,Condo,45.27376419387537
26,756.0673690113717,367486.3558713789,1,0.2787202743935058,Metro,29.617275219604103,Homeowners,46.185101577553475
51,693.3729335115788,302561.3388894254,0,0.3866211084310948,Coastal,47.27564200111638,Condo,44.510532354596535
58,677.0418550242292,307278.77710422006,0,0.7034379594867315,Coastal,7.414859623411019,Renters,49.16717327030518
15,767.4958606579888,206477.66462609972,0,0.5953008287008871,Metro,38.47828844328124,Renters,43.01678840641347
43,618.1828859647327,301059.2117276209,2,0.3067488690557215,Coastal,41.09089942870963,Homeowners,55.53550941349899
49,666.6906512158915,319709.70162708015,2,0.5503267578397623,Coastal,10.802995678144956,Homeowners,59.71698394471201
57,619.3666089006466,330788.9501667877,0,0.33832935965068167,Metro,13.242514930187276,Homeowners,49.00009426770796
69,701.4292422048059,251948.56131930093,0,0.3355750946708702,Suburban,32.7835167905357,Homeowners,42.84218633484989
24,807.4913724910153,220128.40768551655,3,0.4512192257635446,Metro,23.078495430028596,Homeowners,50.284572573327786
17,686.0522280451087,269201.1823738394,0,0.6791199748187753,Coastal,32.61112086477789,Homeowners,50.85190006727078
21,766.4923671934245,315447.2187480687,0,0.29741593291867474,Rural,41.00674637693379,Homeowners,43.37080297410127
70,651.3266171060312,439582.6296244578,1,0.5553904915748478,Metro,13.819644590145224,Homeowners,49.0387911684974
17,679.6469533951444,259606.92970780953,1,0.6182815657099505,Suburban,29.553541586159753,Homeowners,48.31135943037392
27,678.4478746059613,379991.862885684,3,0.1181512739855725,Metro,0.0,Homeowners,52.586827206843616
45,765.4016427188535,317591.0382968124,0,0.39065199061919054,Metro,28.603690971023244,Homeowners,42.96816135694431
29,662.1741813554133,316491.23123716435,0,0.5161657518903475,Metro,30.964386470392157,Homeowners,46.890465670788146
11,673.0945492614389,261226.97565563724,1,0.2843129749261981,Coastal,42.9681138490235,Renters,47.11763494298909
16,709.4088296181621,539869.7475589738,1,0.6999472056575836,Metro,0.0,Homeowners,54.412284510417216
28,791.7756236692248,365517.3186937034,1,0.3098160532654887,Coastal,18.990288390500535,Homeowners,40.85365428756632
64,712.3147207146845,339137.2017452359,2,0.6876424375181037,Metro,42.25659061688075,Condo,58.86215688160602
49,804.1114259896193,411106.0011498038,1,0.37367231007441354,Coastal,32.9536921097975,Renters,40.02590742534194
18,730.2815819891607,254215.37119012623,0,0.37236264169272415,Suburban,17.169099387683307,Homeowners,40.15151153012918
24,695.5521647517555,267548.9290981525,0,0.7160367668484343,Coastal,63.17022210666489,Renters,48.7607831140526
68,770.5103004529603,367748.61076108174,0,0.5107999577817196,Rural,42.61474552519818,Homeowners,46.731044722276195
23,678.0658378625017,241780.9567784896,1,0.3902765560797564,Rural,25.88831028019864,Renters,44.43905096083642
23,660.3435219317481,341546.2763738783,2,0.3190967418429881,Rural,21.457277463549723,Homeowners,52.04321402466501
21,714.797810126294,476874.7152250926,1,0.6376719808105302,Coastal,16.086208997556177,Homeowners,47.033114816889906
13,626.6237643349765,241772.87389645012,0,0.586420684142954,Coastal,26.98079579242241,Homeowners,46.8274195328736
37,645.5020418787136,348674.9410108823,0,0.18280830748271196,Rural,34.703421115226064,Condo,44.55985777656083
65,666.0135524073529,417331.3887056808,0,0.3788079166653625,Coastal,22.30601744816998,Condo,50.98573342972327
55,710.9569907417479,217247.35381365477,1,0.39112263292741273,Coastal,23.369106298248038,Renters,42.87921978315434
48,764.62579183271,374657.21130169806,0,0.4544357699906983,Coastal,23.946578779803325,Condo,42.03113924646789
23,770.3490191333035,351192.6133104646,0,0.4501113573132083,Metro,32.559463853335885,Renters,44.26141484351592
54,698.7423830924446,211686.95777978003,2,0.3128451880973329,Suburban,15.371309602941103,Homeowners,51.715759802155
41,721.6159862672174,345429.8126251474,0,0.28079081678177165,Metro,2.411603081821557,Homeowners,45.39120062551318
47,692.6014895416231,410947.8618799853,2,0.27349036273168437,Metro,16.575767568695127,Homeowners,53.49192318291877
71,633.4149389674873,437263.601272484,0,0.5652208129142472,Coastal,29.770803579495873,Condo,55.79838219184089
66,730.8519457324916,329183.7264296694,0,0.43887117260111486,Coastal,18.03761456141179,Homeowners,47.42393491366586
39,670.046417098364,472462.8243019522,0,0.5368666832473454,Metro,26.928536453838117,Condo,48.01146934926577
47,749.2613061486595,367878.2265225154,1,0.47934334406815793,Coastal,14.477826078742236,Homeowners,43.3501814945808
23,680.111579771614,351824.31518108863,1,0.585118327578417,Suburban,20.907533709449968,Homeowners,46.87054771451429
47,655.2004294383435,274180.0906035762,1,0.5980583589536149,Suburban,33.196867006578465,Homeowners,47.61057785680842
61,726.8139751487685,309229.3739601944,1,0.44967176036660894,Metro,17.964103865779176,Homeowners,48.86766725291122
16,679.7854210213512,394246.66699412366,1,0.362266035761692,Suburban,52.66446921282006,Homeowners,52.72646773434517
65,638.9698384412096,351931.41415338987,0,0.4692635216729511,Rural,24.713120561420407,Condo,52.38227924557704
6,764.3454575206173,459752.0410407887,0,0.40252974503096295,Metro,40.33087676446137,Homeowners,46.21826445751996
55,726.0428500825317,373289.52676799195,0,0.6378612657464737,Metro,6.95411135065605,Homeowners,44.40958553746441
23,725.8676963531199,349252.5429089399,1,0.44204623751716804,Rural,37.47924350265686,Homeowners,45.927772634321734
27,713.221304579187,555117.647422483,0,0.41279158586152653,Coastal,47.33807950857381,Renters,48.91008419475371
31,679.1256971153399,308921.9912437454,1,0.451153876767131,Metro,29.47230879505279,Homeowners,44.717639532518916
39,559.296552387617,388208.18266850733,1,0.649365811775624,Metro,35.69920735078033,Homeowners,53.43462922607794
47,679.0036226044955,478945.4467764181,0,0.3301148298564087,Suburban,9.115553912892727,Homeowners,47.64843535601519
27,685.3762774917828,374191.4336540799,2,0.42080150231889935,Metro,23.75996585998683,Homeowners,55.39506217116471
39,731.5285550977467,424200.86193583644,0,0.4781710418024552,Coastal,0.0,Condo,44.4206679684623
66,639.0875373272825,419700.67151539424,0,0.7583613560134597,Metro,16.49019214508141,Homeowners,51.07108478096389
50,734.3938127366688,200355.5701147124,1,0.3887903456305692,Coastal,41.66678653523676,Renters,43.62745464552736
6,710.7193753149553,493210.2429380758,1,0.4170246560086996,Suburban,0.0,Homeowners,49.70419776116798
45,787.6154178881523,311292.59390560666,0,0.3024943380654591,Metro,24.220810891794166,Condo,41.67424689402474
63,670.3602426231201,353414.1320511632,2,0.6935396968387062,Suburban,41.14338111094847,Homeowners,62.96587880166375
47,709.820674277553,493094.0073198244,1,0.5451626132010445,Metro,41.64294011306352,Homeowners,50.87038218020077
23,722.3976331263826,336530.65814140224,0,0.5131226810222854,Suburban,21.56853872060849,Homeowners,45.78849125201381
25,740.6588634098607,347506.6723311771,0,0.5895918664935059,Metro,16.09388455797572,Homeowners,41.851779314447406
15,778.2519059197543,400216.78058706527,0,0.4586926950524276,Rural,26.586837888100966,Condo,44.324269785133794
48,734.782508696069,289168.81453850423,0,0.399566679317463,Coastal,24.932659470512633,Homeowners,47.31743899131689
61,634.4183038656018,411206.3571436509,4,0.22963196252865925,Metro,39.245552167726494,Homeowners,59.828429893702676
34,797.8186070088045,355859.1845704345,0,0.4550943496496164,Suburban,28.77669761985709,Homeowners,44.17463625597276
58,603.2276895938681,318913.03629206395,1,0.3384055429956461,Metro,12.25554657986683,Renters,50.722659114420566
40,743.8078393656958,277468.3494474077,1,0.6602396862740452,Rural,27.695836918828515,Homeowners,48.89474164855045
8,780.0229903331597,398928.6280021776,1,0.3707457861127982,Coastal,24.166633148216306,Condo,44.51750844438157
6,673.092155200509,164122.3613040237,1,0.3374981100300383,Rural,31.229102281107732,Homeowners,40.33377634097292
25,707.2201214620706,295120.8597110774,2,0.31653192291018073,Metro,14.967591683243782,Homeowners,51.23493862668645
47,705.8053066076781,280415.6117245691,0,0.5328086713654518,Coastal,24.490023150363243,Renters,48.0055279085731
12,650.0818640143887,398479.964407776,1,0.7253709202742742,Metro,27.559188418350484,Homeowners,51.42510694948091
39,729.6544432804457,561441.0717315495,0,0.5957535154975419,Rural,22.417864405292455,Condo,51.212297672584675
55,658.4887364167828,398879.24036456546,0,0.11469210992908882,Metro,29.72195054064238,Homeowners,47.568684311070825
66,727.198938393579,461733.89626933465,0,0.48322036150803094,Rural,29.468209099686245,Homeowners,47.41364154058088
65,742.2384967410264,240135.724519613,0,0.49207748877772256,Metro,27.35062857229277,Homeowners,45.3438179623471
18,768.4547253348246,460187.39061340387,5,0.8051685047992558,Rural,41.4828450401997,Homeowners,60.08791888196913
25,782.6824283051907,252689.92631036395,0,0.5242736832849076,Metro,34.531717697450475,Homeowners,40.835709144893855
8,732.7404161287185,289236.2240038428,1,0.24320908961860868,Metro,28.21320865841405,Homeowners,35.95365866551958
29,736.2479537506628,324476.23624522414,5,0.35553905209739356,Metro,22.747715402442655,Homeowners,52.08362681757035
32,698.3077405006492,227230.6416431664,1,0.27507154015541846,Metro,16.51314217760074,Homeowners,43.69561522669062
8,706.6655076876364,406252.0517415474,1,0.564439435505648,Coastal,16.72176336148352,Renters,46.479989975794865
63,757.479082511078,437005.897376511,0,0.6007861126080654,Metro,14.996795712362713,Homeowners,49.05542528404865
12,751.9118071605285,412513.8265460481,2,0.6718507832188573,Suburban,8.699589101458397,Condo,60.02086512146253
37,735.4850759132747,215260.04519872268,0,0.6100579278170563,Suburban,19.228024199089948,Homeowners,42.646877100598225
10,709.6363114947775,176738.06205922557,0,0.3007019544054326,Metro,41.54378682243151,Homeowners,43.284956387116225
6,765.5336472153824,308487.00549242663,2,0.36191841621096416,Rural,25.555513825955835,Homeowners,51.18917541154626
53,649.919654669784,502851.0421532707,0,0.46070645788905484,Suburban,10.721833195144562,Homeowners,48.99662079941292
24,681.8055202860279,171668.23803187071,0,0.4410059292593823,Coastal,23.334745227531872,Renters,42.84321938358711
19,722.0710193357668,250141.9921413034,0,0.48177196441932013,Suburban,27.2053741086013,Homeowners,43.378393566750155
21,770.5601528956256,482556.33358722157,0,0.7629973929308206,Metro,22.497381852054414,Homeowners,44.98825839984352
36,644.02427888701,417188.83170373563,1,0.35455211319767477,Metro,26.608012955054964,Homeowners,48.09145353664133
12,653.0659650624578,429071.54203716747,1,0.4052539929038939,Metro,34.065771194287365,Homeowners,46.94924602637176
23,645.512828148277,359472.19259883417,0,0.39164210502832725,Suburban,21.165894406346172,Condo,47.14746965877604
67,749.1213821396946,375944.3447771917,0,0.31608503788914966,Suburban,23.390795323807403,Renters,47.19514783483176
40,753.0230163541588,364315.25350579276,0,0.25769926625306105,Metro,28.162227966491727,Renters,45.44399812387019
68,792.4112417685745,325161.4516749718,2,0.3387423191718255,Suburban,31.516852410758435,Homeowners,53.0839174347415
42,831.9445472504402,152622.74791213253,1,0.23384799374125467,Metro,20.169772263389817,Condo,35.478143228530406
22,646.0565826385736,324283.7573295851,0,0.6127968083961577,Metro,21.211827080095194,Homeowners,50.12097625265705
28,700.2530957531336,451788.38373925816,0,0.25394351156119177,Coastal,47.46239760688576,Condo,49.85940841218257
50,680.8199475754674,263655.99741050537,1,0.3134042208105669,Coastal,32.34451127993925,Homeowners,47.972817325405174
23,651.860397247468,416506.0336849909,1,0.2042504730259767,Suburban,15.017812958817363,Homeowners,46.93086089056928
12,712.3626769436466,334227.9692166742,2,0.4742157265825624,Metro,38.220852259951485,Condo,55.98395336816641
65,680.8259169479195,291053.3227608289,0,0.3028172598396349,Rural,49.01045711647076,Homeowners,52.80095246009469
11,718.0114829904289,441198.67476606887,0,0.6114819002065013,Metro,19.131142345587566,Homeowners,50.948450083983744
67,691.1979847681084,329751.93534737895,0,0.2693030927317984,Suburban,29.039991164773003,Homeowners,46.029678199587565
62,632.7138391875121,221475.57977293202,0,0.5263201126651429,Rural,21.196322133739695,Homeowners,48.620632627787266
36,741.8507788225584,221759.59681322775,1,0.06237184748331601,Suburban,44.8009938837319,Homeowners,42.01863476533532
9,740.3387924372297,446149.02097464394,0,0.3348778723437679,Metro,9.400493285147487,Homeowners,43.69553680266556
32,686.7530026443623,378113.54664573283,1,0.33186524770734205,Suburban,28.148422600029733,Condo,41.68596456759613
19,594.2848057362511,261310.32508369247,1,0.4018361474876267,Coastal,29.53624094895338,Homeowners,47.80100425738673
40,586.0067082019366,399680.8084259916,0,0.2719177913279198,Metro,22.199912307722908,Homeowners,51.986575865179475
29,636.1727641952832,334299.99760933785,0,0.5143136972352446,Suburban,17.709544984343754,Homeowners,49.93584710134764
41,729.8835829458143,493230.8122590905,0,0.31792029707653585,Metro,31.525133104283938,Homeowners,47.63665232725407
18,745.496593258817,278843.48216863006,1,0.4214362566348605,Metro,24.88133231583665,Renters,44.950868168427725
69,713.6511899728999,231928.4579318688,0,0.5294129072107471,Coastal,17.293960430832136,Homeowners,50.67095047624996
20,713.5607776514653,227094.17653481016,2,0.46294802095257953,Rural,38.2041045074804,Renters,56.58280930471426
