vehicle_age_years,vehicle_value,injury_score,repair_complexity,parts_cost_index,labor_hours,liability_limit,location,claim_severity
1,30013.58296339472,3.7637581882654607,Moderate,1.0127210159468385,19.43428772842266,50000,Urban,21200.07894295726
15,31536.558923515622,1.7165952571014529,Moderate,1.218265807286945,18.89752991653802,25000,Urban,23908.45163641702
15,33241.41954708797,4.4172357799440825,Moderate,1.0906819188703651,13.613999025073102,50000,Suburban,19079.482490977905
19,31010.534252145255,1.8196852885238004,Low,1.1253909942078464,19.071844144829132,100000,Rural,17172.759219191714
8,31234.88421552757,0.4341274370128402,Moderate,0.8699081480680185,21.43899270176891,100000,Urban,17803.2437764397
10,30727.06660401674,2.6442196345975977,Moderate,1.1084722580935678,22.01346400070434,50000,Suburban,21729.03051771369
11,28357.080165728476,1.533245665974148,Low,0.9067035012936785,17.538138919034644,10000,Urban,13233.272841765931
18,22710.012947827126,2.1556903124542983,Low,1.2182810842505436,18.387409668103437,25000,Urban,19521.639137546466
4,34843.530237743595,1.2540491591132215,Low,1.2315501090255927,16.317093920312356,100000,Suburban,18886.42818222957
13,30392.384615390238,3.18673088620188,Moderate,1.1360361119096105,11.801752947526447,25000,Suburban,18801.904130194383
13,25217.532758900372,0.8757955707731306,Low,0.9943852173012576,16.56983748816983,50000,Urban,13312.225730652597
4,35459.70591984067,3.6022067919917635,Low,0.9985462195289994,19.81765154998099,50000,Urban,20732.995015362223
1,44657.96940815992,1.5684550774080421,Moderate,1.038908073159674,20.71801273310886,25000,Urban,23904.675390921428
16,19828.735672535386,3.469165185372839,Moderate,1.0318155835964458,19.469787691660198,50000,Suburban,21404.07703841762
3,29963.303750935127,3.6330429516051472,Low,1.1182794464260843,9.380440563883766,50000,Urban,14105.16299830212
1,39576.05424427309,1.4739000185156392,Low,1.0068587793096304,12.546168978417196,100000,Urban,19209.004844836767
13,15974.649661357576,0.7907308121982812,High,1.0447592280744045,27.506323988641466,25000,Suburban,21367.754576932326
5,28341.771758490206,2.1314017673229158,Moderate,0.9287626693334978,14.415704566948783,10000,Urban,14910.946000823329
14,27609.225582220275,1.4506165760603886,High,0.918024492843894,19.434618996908032,50000,Rural,18295.425735153076
18,23045.423901470644,2.1534082816008357,Low,0.9493125338044505,16.100874167163983,50000,Urban,14999.4394902543
10,42479.440352310594,0.5714829650290425,Low,1.154718390544606,11.705289446076499,50000,Rural,14589.250528049384
17,35495.29526656664,2.0391072892128035,Low,0.8672004255968241,26.731167124313515,50000,Rural,15122.366216566812
4,27566.29550350896,1.1645323418807947,High,1.0864430615435954,21.745561324772503,25000,Urban,22507.99526695094
5,16156.33096234663,4.67787305897117,Moderate,0.9590574830435726,20.879260903982676,25000,Rural,16311.057566945197
19,29500.387714991506,4.259915892928914,Low,1.1226691916038942,29.795922218626078,25000,Urban,22322.128291392197
7,20667.40118403323,2.8923216841222943,Low,1.1175896563865697,18.527474540485176,25000,Urban,16189.993151241011
1,32628.205441099366,0.7626931622635256,Moderate,0.8862385468341945,23.312595151657902,25000,Suburban,18206.189294347234
5,25448.795398901984,2.983476875555029,Low,0.9935074844028079,19.51728693443063,10000,Urban,14638.393895530258
4,30847.829989468308,1.6408500219426152,Low,1.2801272872684188,34.731714430919766,10000,Suburban,24237.361603048448
14,41123.2005927688,1.7942436988522548,Low,0.9819900363938269,28.40038910475993,25000,Rural,17426.828604809445
15,35073.62979633143,1.6822899914370106,High,1.1820179001983875,26.20587257524129,100000,Suburban,30687.662597481118
6,26067.563203125403,1.7229543229492994,Low,1.0433663460792126,25.357973509641216,50000,Rural,16096.31188624972
15,27332.645281996472,3.534993647319602,Low,1.003107908316192,14.33064650402796,50000,Urban,15992.827804931854
19,20863.33335553274,3.5256754539270467,Low,0.9755159398838265,23.673716078625596,25000,Suburban,14226.591124241195
11,35084.49076264734,3.8164138795450246,High,0.9836208550610713,22.212150172487238,50000,Rural,23011.386249030944
17,20523.53791770404,2.5758537952200324,Low,1.1640744492337973,11.612266271133416,10000,Suburban,11149.024960779747
10,23456.407709265204,4.6145145766862035,Low,1.0215553899073628,22.69981102069941,25000,Suburban,15124.038401346563
2,15888.288850370647,2.5896849598469456,Low,0.8876993919738111,28.12952870457702,25000,Urban,15117.317657855048
6,29061.707687672202,1.2272834000595545,Low,0.8897800714388091,23.70724889113951,10000,Urban,14968.59723503395
11,45138.76909406262,4.0500783689222075,Low,0.9827064113851667,20.42179433501943,50000,Suburban,15998.782476419512
3,24466.982495848653,1.644232119833648,Moderate,0.971348085579155,23.561860948818516,25000,Urban,20223.21051115477
15,24572.063927609997,1.8962297299162878,Low,1.1363131983244268,27.87135133952115,50000,Urban,20205.489681308078
12,23789.637077989853,3.4950263013062193,Low,1.0952986924732737,24.6322909176364,25000,Suburban,16540.05167892336
7,29352.11557343049,6.225097200109677,Low,1.0474405197449692,17.279346747455037,50000,Suburban,15856.269858526792
8,31789.688728214667,1.2376364944338354,Low,1.0834714907120466,25.69048677904606,10000,Suburban,19499.68302136998
3,49853.222898466534,5.482354049647082,Moderate,0.9436915477529575,23.742862453784507,50000,Suburban,23830.04553021783
15,39257.62870424564,4.392861112114347,Moderate,1.1411342961417887,13.61587573532582,25000,Urban,21526.747920182723
4,30459.22139853283,0.6354377745727784,Low,1.0755572411564907,12.041991075124672,25000,Urban,14247.15441673221
3,19563.1296754561,2.0775234212283102,Moderate,0.9598072089004749,15.497415122430349,100000,Urban,17425.008312350874
13,40129.65005132995,1.342312000261093,Moderate,0.8983339303307927,20.62904291376622,25000,Rural,16886.957086692815
8,32740.15076377375,3.056652982011639,Moderate,1.0733935339441565,17.16358015594525,10000,Suburban,18680.866209931064
2,22231.074845835752,0.6387666979868157,Low,1.0838821916271892,17.083750876774737,50000,Rural,12427.4238680952
12,31240.67501435976,0.8299526169535101,Low,1.045552039381611,19.2954193478544,10000,Urban,15914.951871285326
17,29275.3000550083,2.136126331444081,High,0.9598575276421615,20.48033239344823,25000,Suburban,19332.6390814049
8,38761.60094429094,4.9436946249383,Low,1.0060038846052615,5.0,25000,Suburban,13449.329962017498
15,32627.257060746615,4.4931851580945725,Low,1.0912772502216468,24.10323291110932,50000,Rural,18004.46970879321
0,22045.010694831988,5.744446835892292,High,1.223429784133132,10.315859061891915,50000,Suburban,21900.05612118864
17,31801.314412347707,3.6509200791531593,Low,1.1207640244209764,19.673606740449827,50000,Suburban,18014.430994539933
10,42708.584934086015,1.8721346358432223,High,1.0369992409604358,18.503978689921762,50000,Rural,23269.705615938445
10,32215.74216851762,3.698091503946358,Low,0.9388494606502396,15.503568479224015,25000,Suburban,14964.689411840007
1,25378.687950126725,2.5641997936228558,Moderate,0.9615557123262882,7.293322804463573,50000,Urban,12352.793504776784
10,23945.078146089498,3.4210572244296578,Low,1.1369386533566854,16.77606314287815,25000,Urban,17636.368852657986
0,49507.90320252013,0.30301907060961775,Low,1.1361915903995061,13.207831646667364,25000,Rural,18162.926729503517
6,39831.896426949315,1.4214946124177033,Low,1.0093533145716007,22.201421829753535,25000,Urban,19105.64800081908
4,20842.347975421522,0.9286976430216859,Low,1.0289546825247506,24.12799264704199,100000,Rural,14681.087759498221
16,33753.263882980966,5.360604715435691,Moderate,0.9178648710796379,21.344683055208584,50000,Urban,20560.642936139695
3,40032.8971071589,1.9124510756288324,Moderate,0.8731931777192738,15.874440841126777,50000,Suburban,17782.31680470402
0,36140.69474574683,4.071504500549164,Low,1.0688725519397406,12.923593462944481,25000,Rural,13683.919200103757
14,24490.95917195109,3.0769979270777013,Moderate,0.9626867007966307,6.376025691118482,50000,Rural,12171.669569786889
17,27633.28134644409,1.9756203157868135,Moderate,0.9483926372090268,15.180485080235165,50000,Suburban,19242.816182906434
13,11323.941384105154,3.029413574777025,Moderate,1.1541851889924732,21.22178398208744,25000,Urban,19586.973799103085
3,26406.16421168422,6.228588373645895,Moderate,0.8985809682564297,12.976862371045161,25000,Suburban,15129.151792606131
15,26978.334008551145,2.3798032832338096,Low,1.061995860773734,12.685719325561022,25000,Suburban,14030.313485761086
0,35775.12275086657,3.7136599730435904,Low,0.9740520062421448,17.59181699410518,25000,Suburban,16096.98548234832
15,26076.42135194091,0.384362514898503,Low,1.026782506844118,7.56814820721565,25000,Urban,10177.570487176483
16,23404.733529854162,5.3931585386958485,Low,1.0318657601220227,16.36006171660512,25000,Urban,15288.812371584849
19,42325.863009562025,0.89764070413846,High,0.852003879916475,15.735448162817551,100000,Urban,19887.425804689912
8,36882.98319080149,1.5269847262833047,Moderate,1.2471671467965886,20.885908715006746,50000,Urban,28768.153720439594
8,22983.2910608763,4.029157150548602,Low,1.0647977137910791,13.319064447873222,50000,Rural,14175.126583261348
16,9188.912925512699,2.9992100237055324,Moderate,0.8585277437467012,21.10936907411397,100000,Suburban,14704.887548077733
17,12429.394800145501,0.733821120737173,Moderate,1.1151255792337282,15.000061940235577,25000,Suburban,14975.714584992747
1,26628.548151964747,0.8585736569479295,Low,1.0621224827763662,20.688319170535063,25000,Suburban,14240.734433650356
12,27785.818682442045,0.37796272731659153,Moderate,0.9530263942194648,9.734261170976477,100000,Urban,17487.762812149085
18,26782.486514401844,4.360952042615075,Low,0.8514463079759637,33.749793024877064,50000,Suburban,17397.45496461853
12,35581.11945015861,3.143733544127732,Low,1.178446530128575,12.28258877102364,100000,Urban,19721.05697753556
11,43966.64534894821,2.439495930415847,Moderate,1.0215833636105034,15.21960865392126,25000,Urban,21918.907059192243
3,34913.05069555368,1.0987265265691017,Low,1.0723148929373723,9.992514046346475,50000,Urban,15682.970631282788
14,30479.347771435423,3.379881059309369,Moderate,1.0291184935161004,18.757246203624703,50000,Urban,22015.0759179125
17,30227.687530826624,3.727680835466442,Moderate,1.1038228780760675,28.00071600586676,100000,Urban,25934.51917823758
11,15150.56412252064,1.0578020840817741,Low,1.0665160711443025,20.254242899012816,25000,Urban,18124.58881217122
14,36568.693148209146,2.3464166048286144,Moderate,1.0867368165211926,16.536564085541997,50000,Suburban,22999.771892622266
10,26150.936175411076,2.896265345813793,Moderate,0.9810695370935634,25.826182365809288,50000,Rural,18090.17809302806
12,36686.04714427398,6.293490124517184,Moderate,0.9769067798386315,17.47782338772833,10000,Suburban,19234.00922345975
18,17570.949231524246,5.550880240391171,Moderate,1.0138718415042878,23.08727119557999,50000,Rural,17749.155671733963
5,25506.441666409646,3.09333506702731,Moderate,1.1721916301006943,16.679639398404703,100000,Suburban,20521.041567902226
1,13330.024040732656,1.5759348614329503,Moderate,1.1617913581260992,26.31088015378976,10000,Suburban,17512.244556906426
5,25157.68138643082,1.0479389107874644,High,1.1072674779625724,10.354747086749523,10000,Urban,18990.120651706795
3,43523.15995158554,4.648798582836528,Low,0.9478630722029288,21.18131563364518,100000,Rural,20105.455270329076
13,21361.48465654781,2.638425355321923,High,1.2252058137257482,16.507337777193946,10000,Suburban,23400.9081700758
7,23955.797801421548,3.648640765422172,Moderate,0.8687855097998973,7.810166013236916,25000,Suburban,9404.153441218386
16,23544.019896665977,4.305336179410894,Moderate,0.9566785603374859,25.09333397195098,50000,Urban,21007.87548741534
9,30814.76794067638,1.4814386392758285,Low,0.9668907937387724,19.84820317298129,25000,Suburban,15558.176765333814
15,18748.488548562433,3.855527614402669,Low,1.178753398776958,18.05746040557081,100000,Suburban,16745.318246393697
3,23262.29425688902,4.219651774757579,Moderate,1.04173242708142,17.490771692261607,100000,Urban,20665.626279525783
0,15619.890128253743,2.9963625737070614,High,0.9674183884317129,20.851797582980893,50000,Urban,22793.28637489437
4,52344.25470645147,1.4603778127979181,Low,0.9572083683093111,17.169547293949243,50000,Rural,16157.255808366683
17,22126.152684482175,4.9293022487517915,Moderate,0.8564685915835554,19.487593623029927,25000,Urban,16839.233756082856
11,25870.829885572475,4.080017321274788,Moderate,0.9754952515583766,9.765677674034867,25000,Rural,11897.52124033239
10,16753.12737396497,5.581657062652139,Moderate,0.9981569688831788,15.852329221477497,25000,Urban,16024.913369289307
9,28128.607319268533,3.3850683951449096,Low,0.981719425055358,18.243882260824854,25000,Urban,14744.497181702793
4,25023.57502532319,3.343253896477397,Moderate,1.0069621672044378,14.95987318192794,25000,Rural,16892.329672129432
1,10071.24200135822,2.9423217973501554,Moderate,1.2063831088015404,21.636379577068617,50000,Suburban,19006.76594383314
14,53707.82962840058,1.5489662036918326,Low,0.8517593255176878,10.017318669651228,10000,Urban,14471.26366796743
2,23854.376517864526,2.6935639210908047,High,0.9814888853853342,19.529124945274578,10000,Urban,21985.426777522614
15,23996.310906171686,2.7157069931603988,Low,1.0433247456052224,13.473177854100893,10000,Urban,16155.988667261572
15,34553.95533971816,0.996452121648289,Moderate,1.164103854019662,22.013174825484345,50000,Suburban,26540.877867511805
18,8923.146214080321,0.5940079261394499,Low,1.0617554490793246,13.462590088917933,100000,Suburban,11626.691783600047
8,25899.30569252308,4.732453556838527,Low,1.1718352593351347,16.668576840130736,50000,Suburban,16859.150964462857
9,15984.526256376985,2.558092920897506,Low,1.1757658859127789,16.16742414132056,50000,Urban,16317.4888803238
12,21137.912541764337,1.4900723009550751,Low,1.1613884121202205,22.708623452920683,50000,Urban,16792.49564135816
12,23252.881953292737,1.949216181192367,Moderate,1.1232927240755226,13.176996459440685,100000,Urban,19894.352246836366
12,5399.396330670076,4.6126900219878975,Low,1.1895747006892654,6.195119223202789,100000,Rural,7834.926785577931
19,22560.187118104768,1.478236678912964,Low,1.2148876844650642,15.381048044973964,10000,Rural,12757.843575877001
9,29794.462762780768,0.47833084148874805,Low,1.1385758698772555,12.075355037365743,25000,Urban,15853.010226495246
8,18598.17692092021,3.510722616995092,Moderate,1.0339301699899899,26.757955594191614,50000,Urban,20703.708975335943
18,29035.396220127444,7.318184723565567,High,1.1697165422379405,14.845898397416319,25000,Urban,24651.49629959996
2,25068.729814593105,0.43024231114565503,Moderate,1.155583162157843,22.498670620210625,25000,Urban,20965.669348218857
13,39786.30763261919,1.7884594783857337,Low,0.952137656402489,16.175567223957714,50000,Urban,17049.769677719443
14,26190.99499373006,1.7905717119987847,High,0.9682645496640162,20.530068825097988,100000,Urban,22907.343951865972
19,30410.124620879993,1.5542001990209873,Low,0.9839570630202092,19.391776143022366,50000,Urban,16545.543464820817
16,28394.84640477813,5.909746031207421,Moderate,0.9380346409581403,11.066950318581087,25000,Urban,17178.836376932144
1,25271.868582209536,3.571988564860889,Low,1.1553636061964705,15.164136330771436,100000,Suburban,17292.186636256345
11,42525.73963328622,3.623290416948213,Low,0.9144710368406553,23.368425535153015,50000,Suburban,19001.638077260137
10,31666.467892413246,3.2059040992944796,Moderate,1.2790842409153682,18.397324273812387,25000,Urban,24186.378022869445
9,30911.703382816027,2.163001300434712,Moderate,1.0163723448240234,19.39465919072491,25000,Urban,19573.226099994667
11,34574.541063291435,6.253671341943498,Moderate,1.1172138168647525,23.59800664417842,50000,Urban,26334.82862875684
4,46908.57222312112,1.0068342504714787,Moderate,0.9172637108039976,18.58304718213976,50000,Suburban,20715.279320924044
15,20334.926124656013,2.7850234348883958,Low,1.2008212166613863,24.43521837181195,25000,Urban,19099.74040364595
19,40490.32410343231,4.945162679222975,Low,1.0230469393778996,11.345890342308468,100000,Suburban,17089.638025315464
17,18852.5508406949,4.099910440316111,Low,1.2568942370797558,11.643699150879403,100000,Rural,14427.411731585586
17,26958.793596589465,5.918416074115921,High,1.2014379834141327,14.703647515819123,100000,Urban,26249.375674857718
17,34607.073153659396,3.753900911202171,Moderate,1.0274353556358538,19.94423459925059,25000,Rural,19090.326167818155
0,39103.47819939153,2.9596567619678775,Low,0.943433134287626,23.45867126182612,25000,Suburban,18170.99505519786
15,20654.74960824014,3.691797584488301,Low,1.0534875048639762,9.470715320478615,50000,Rural,12676.76401255294
2,38906.748746725745,2.6091874637540897,Low,1.2626652238422202,21.25591733284885,50000,Urban,26452.827036450184
11,34134.493921018926,3.618802876860967,Low,1.0268534847716164,28.229942206465005,50000,Urban,21194.787903203185
8,49109.256840903756,5.207206488302983,Low,1.0525200018221454,12.017585305802362,50000,Urban,20882.558774627494
7,16638.62932484308,0.44375203605692587,Moderate,1.1003522101086072,18.07809916338834,50000,Suburban,15543.278700109146
11,33007.36473215059,3.1588454050258434,Moderate,0.9893787266236286,17.186759024070845,50000,Urban,20391.292185474118
17,24132.533038005637,0.6326493071280797,Moderate,0.9969624392315349,24.204805933830006,100000,Urban,20702.051939264053
12,24961.536476997757,1.8400922778797186,Low,1.119431409115378,22.85415265213313,50000,Urban,16097.597173025946
15,28204.53303954612,6.787686790675477,Moderate,1.044269604536788,13.859177718745869,50000,Rural,16281.416801853351
6,23506.522491381253,1.6052422914564326,High,1.0709041383854305,14.620137783059768,50000,Suburban,21193.015620762715
9,32527.71189598953,0.9357203844037851,Moderate,1.068255725657557,33.31290046006728,50000,Urban,26181.892353127045
3,29151.310736338102,7.603696436399094,Moderate,0.9597502642361012,17.063758275565434,10000,Suburban,16670.086516221614
10,19131.278840119136,1.4866268039293913,Moderate,1.047705345297048,12.64200749345743,25000,Urban,17126.549809223565
1,49004.18722615048,2.100064480189458,Low,0.9912082715148889,15.146276381981064,25000,Rural,15036.283659650233
15,28617.736903258407,2.8850274897987314,Moderate,0.9174319194922956,10.33637403412525,100000,Urban,16681.838234106446
17,12065.938117626974,6.528494926217049,High,1.1203792591463975,18.36464597386361,50000,Suburban,22979.977906848886
0,25870.461538795866,2.8420020661226904,Moderate,0.9976485564870102,20.446059041148157,100000,Suburban,20382.471359533825
12,28619.06975006573,2.435035783894174,Moderate,1.0217115324921007,10.036372516924603,50000,Urban,17252.081648645013
12,25536.626699195356,1.9230997468585065,High,0.8735983926060872,26.456108915248542,50000,Suburban,19259.526493237634
7,25621.750969530403,2.46275340831273,Moderate,1.1243208308738284,8.036334429549507,50000,Urban,16839.508540534513
19,39509.19427339008,0.8380720364259059,Moderate,1.0218517424091365,7.300401489460231,50000,Suburban,19734.473705229197
15,23029.630481394,2.5008207748933424,Moderate,1.1510696766079584,22.370903015198973,25000,Urban,21781.757842706018
12,24009.890838830044,2.886062807147355,Low,1.2060746846290287,17.7849866475364,25000,Suburban,17670.070226513464
15,23296.404602812534,2.484712084415838,Moderate,1.0678267615185704,16.64574811055426,50000,Urban,19378.40124479301
19,24605.109405319105,3.617566970599424,Moderate,0.9631263262872478,12.374157794200412,25000,Urban,16676.55210764637
9,22016.373658066437,2.7190129960885514,Moderate,1.1297545720658542,14.36578754407265,50000,Urban,19996.008104422614
14,29193.290879931417,5.379509856757929,Moderate,1.0391376249175395,20.267567906888793,50000,Suburban,23115.60079172175
15,38016.57208468734,0.15385704526988356,Moderate,1.292164907190543,16.363854465138896,50000,Suburban,25447.782495619213
9,29357.612891458466,1.6197724977336208,Moderate,1.1100419446677259,17.22305888884298,100000,Urban,22417.395604323603
16,29518.092945587974,3.315026869949787,Moderate,1.0034165598714542,13.497595599258517,50000,Urban,16919.234609407788
5,23840.623095675965,3.489073102146716,Low,0.9786829787178403,16.38060002651544,100000,Urban,15837.564662861383
8,23476.033238948883,2.413803827715042,Moderate,1.1985054678558442,24.73412936714439,50000,Urban,25287.38089343053
6,14935.570737187087,0.9133333414155385,Low,1.116511454424287,12.902066884819362,25000,Suburban,12627.278277546346
0,44812.97375749128,2.958878147305579,Low,1.1939501908586647,14.850045871943024,25000,Urban,20644.984735174916
1,25798.647874504913,0.6323121988885622,Low,0.955221987350728,23.690056229742765,50000,Urban,16914.165654414115
14,19502.922397137587,2.992119146305629,High,1.0907715394630222,23.712630043076803,25000,Urban,24319.43234298772
16,28498.671582964413,0.2615985252720572,High,0.9682502141101983,22.217636784486555,100000,Urban,21359.356398962693
5,26161.709921278238,2.5077632564708847,Low,1.07851338642607,15.594232525428916,100000,Suburban,15234.279122911992
12,38449.675151086165,1.8193444708156807,High,1.1481641550014772,15.290761196737364,50000,Urban,25612.621647292726
4,31562.242237371913,1.6329973004742828,Low,1.0052243010619404,16.27473983186447,10000,Urban,15365.970528773252
10,18201.900410807,2.2115912926745036,Moderate,1.203454309603297,23.98919560582372,50000,Urban,24930.7065838379
3,23288.385409119233,3.1212241180716243,High,1.1424141324812773,20.510722858837866,10000,Urban,24713.717926800582
0,19990.830011319817,4.704936861233653,Low,1.092956651079652,18.749590312039455,100000,Suburban,15949.830072520237
11,26330.276783336834,2.259669846532968,Low,1.1625588665411422,22.402750168942607,25000,Urban,17188.864418961686
2,13980.13499493767,1.0372287961165831,Low,1.0899234983472466,26.932507851667637,50000,Rural,16370.007266810137
0,43210.622358444234,1.690287852993189,Low,1.167796135074384,16.959800793105238,10000,Suburban,19499.37804905831
4,31387.097813274875,2.618103398134391,Moderate,1.0829511104176328,12.286751932035871,50000,Urban,19403.484774842524
15,29677.544752413967,3.4381762891509178,Low,1.1401270782340571,8.229453371133236,50000,Rural,11817.524016639863
3,30489.720267121582,2.5063188624238144,Low,1.1134511830407188,38.9032638301224,25000,Suburban,24656.34721640659
8,33566.208077345895,3.0913484786109473,Low,0.890077888657609,15.82191378459262,50000,Urban,15378.371495471049
5,20525.38026900272,4.826171181531833,Low,1.1133368695604788,27.580034814514452,25000,Suburban,19813.83926504173
6,29172.142206146662,2.101281083960855,Moderate,1.108161981184563,20.539075672149067,25000,Urban,19165.10180877118
10,42617.04273664462,1.045521380577385,High,1.0516320866619242,21.63266743532317,10000,Urban,27849.276464519684
14,40990.74759361139,2.155350910886632,Low,1.021788489320306,24.852502122341047,50000,Suburban,21017.86284221889
16,18151.397928906466,0.9833223898122972,Moderate,1.2402125198796465,19.630320349959828,25000,Suburban,18395.53035765418
19,23779.112921706565,5.5261720766337135,Moderate,1.0902089613208565,22.38735220608691,25000,Suburban,19626.588544352344
16,25356.798325877957,1.7789391067036338,Low,0.9949735414292098,12.600615273188026,50000,Suburban,13288.257937851156
7,11499.958997103555,2.1886101706351018,Low,1.0823436937350572,12.26677485925854,50000,Urban,11613.142661884403
17,22498.341027395156,5.367526071209231,Moderate,1.135899503551207,25.455164368054163,25000,Suburban,21848.754306135197
12,27794.68394311717,0.8791891635815074,Low,1.0909171792977146,16.538895097602992,50000,Suburban,16708.06989862537
17,32570.608042620675,2.3705922638167416,Moderate,0.9590974725093747,5.0,25000,Suburban,13980.023862107297
6,26536.709539895983,2.172404834011092,Low,1.1766206801543384,15.535086964435784,10000,Suburban,15269.502007362567
12,15130.058805197312,6.941131154370803,Low,1.0624541827255358,26.241812800074115,25000,Urban,20223.67069205408
10,25878.36354574136,2.8123319867039736,Low,1.0220177909282058,27.79151356381463,100000,Urban,20318.345926463746
17,20994.902605419946,1.0255881060749756,Moderate,0.9353955083672661,20.28815304742364,50000,Urban,16736.086221496807
8,36612.08844823151,3.870585935712412,Moderate,1.096327196453986,11.16061453497691,25000,Suburban,21404.153614400304
19,35884.68708369545,1.0630670244429552,Low,1.0792321465145418,25.731118820737287,25000,Suburban,20097.42291211649
15,23679.927799356035,0.8705146353908653,Low,1.070479008414197,19.240977753321193,10000,Suburban,15997.766444326622
0,39780.37622496302,3.885945479540861,Low,1.2059946578208318,20.644683485233607,25000,Urban,20441.488609717304
4,25210.784822069672,6.411177422315285,Moderate,1.0886917722427338,18.99960865610606,25000,Urban,21311.234903543074
1,30931.87350970611,1.5547838754912047,Low,1.0926171551171207,17.18319261105825,10000,Suburban,14565.642498716003
10,41137.97217992229,2.014577165480976,Low,1.171533399386558,17.099400231025545,100000,Urban,25041.097857778877
15,34419.65077020854,2.261338951013988,Moderate,0.9870932050928485,13.6422834128505,25000,Urban,19029.435433076294
0,26346.15531066619,4.351568533972193,Low,1.0163858154852654,9.164360218480926,25000,Suburban,12168.890235634557
16,29844.891688388623,1.308469183870866,Low,0.9745879660318868,8.795774797250205,50000,Suburban,13975.748187318228
16,52441.55619297474,2.0158412491089512,Moderate,1.0740611035982413,16.95041578789444,50000,Urban,26938.328387331207
4,26519.586235830106,2.0594981068547273,Low,1.1227442926417146,17.344204292376226,25000,Suburban,17162.748433407625
7,32011.165157124306,2.914952812279525,High,0.9235032211162214,17.447526911040757,10000,Urban,21029.47792087142
19,19192.086572577347,1.5628297818346437,Moderate,1.2007862968315919,11.19060589521176,100000,Rural,17410.06584260829
8,33525.5781261454,3.005210284113277,High,1.0036894363572892,29.914850821066178,100000,Urban,27478.062793532452
15,24605.693839963427,0.5676098940918849,Moderate,0.863244595950581,13.477176481654135,50000,Urban,14342.014796206535
5,36286.981170465326,3.417477313918912,Moderate,0.9630803962767801,22.298853313195192,25000,Rural,17457.379943991746
15,21021.508169202225,1.4576778455933048,Moderate,1.0475139374756177,6.278874231208924,25000,Urban,13494.225956801512
3,34511.29022107414,3.1170016693711315,High,1.0698981841827897,26.72699558175601,10000,Urban,26511.70298530175
5,29124.235840585836,2.841866239810859,High,0.8945758936922599,16.02424710348067,25000,Suburban,16685.150911829867
4,31712.084936556876,2.7800833374812854,High,0.9666546593568044,17.45227865210312,50000,Suburban,20507.0183493949
17,33230.62786237344,1.5339449091321278,Moderate,1.1468373828472558,11.19141300978832,10000,Urban,19859.867366198745
8,35698.46899754144,2.8591235721067374,Low,0.9621834768411535,21.329294512951844,25000,Suburban,15716.787926131436
16,20918.98150551761,5.744446086892983,Moderate,0.8789330040516786,13.901897826963369,25000,Urban,16608.69778596513
17,11897.262008555863,2.4827831761617114,Low,0.8529653920187115,26.756797345415,100000,Rural,11294.108604147223
11,27542.531747812594,2.0826657032747016,Moderate,1.02036445762805,16.021104309220828,50000,Suburban,16165.29143445075
13,35016.06504123106,1.5096301173213726,Low,1.0843081591116182,18.67372679352455,100000,Urban,19452.200695069863
5,18556.562194741095,4.163238175072415,High,1.2018717461016193,20.832481528076848,10000,Suburban,21630.898324386606
7,38139.24644106083,1.7512704232225365,Low,0.8,24.2109107081067,100000,Suburban,16297.05041624042
18,20593.711734222798,1.824926578306213,High,0.9789353041676155,18.650956892286437,25000,Suburban,20126.80946736549
2,29983.945702599864,2.6646407616987746,Moderate,0.8842889993568873,16.82146326841003,10000,Urban,17357.987342111875
16,28903.379743084,4.80122540480164,Low,0.895733391665505,23.50356354519252,25000,Rural,15112.480161881136
13,29359.585074927203,4.435532146277741,Moderate,0.8841790836670547,9.166466559259078,25000,Suburban,12450.85684095587
7,40999.54429263215,2.4650788190965622,Moderate,1.1266825491035564,14.916998923542764,25000,Urban,23748.10112715663
15,18222.575954495576,4.746448297740019,Low,1.0337990561657606,17.02437280566033,50000,Urban,15107.471878322067
1,20088.371430685125,0.4306605245145184,Low,1.1614463589980233,21.671035824307832,25000,Suburban,15387.141099574006
16,24268.984814127558,4.11355397559111,Low,1.0310865706088255,27.981542961030204,100000,Suburban,19790.078797189693
12,30657.431316447713,0.8763050642200082,Low,1.1233057092665497,19.107515729620577,50000,Urban,17734.058460877848
2,20761.429386356464,3.332693603871093,Low,1.2829015414757134,7.845017894661815,50000,Urban,13050.14620759562
17,40292.97732239209,3.7795495620969093,Moderate,1.1413726224929892,16.078071436712843,50000,Urban,25683.993362335663
2,28764.66164806158,2.373666464109436,Moderate,1.0111693452186785,18.215380727621636,25000,Rural,15768.761167122597
0,27992.68910041591,4.024639234343185,Low,1.140299379856622,24.49841473864993,50000,Suburban,20118.016275329035
11,24407.713030472463,3.4659208121202347,High,1.117803036471276,9.42964463768381,50000,Suburban,18927.627448630526
3,36747.264669553304,1.92300177418063,Moderate,0.8616658246900368,30.28845114317581,50000,Urban,20443.6085139051
17,40840.73649594754,3.1025396876538776,Low,1.0836400474824683,11.566938816304788,100000,Urban,20132.60581780358
0,6388.718203621801,2.87790643294867,Low,1.0707469865077266,10.973334987149517,50000,Urban,10691.436745037798
14,33055.70053543016,3.6645806578249225,Low,1.0518165051087816,12.692083104308471,25000,Urban,16605.324411078735
15,18593.371998320916,3.288682024817757,Moderate,1.0480236076424843,19.665359295260178,50000,Urban,17675.128372631712
